M_F_1,M_F_2,M_F_3,M_F_4,M_F_5,M_F_6,M_F_7,M_F_8
0.9480825958702065,0.9799410029498525,0.9663716814159292,0.9533923303834808,0.9646017699115044,0.9486725663716814,0.9616519174041298,0.9516224188790561
0.9474926253687316,0.9811209439528024,0.967551622418879,0.9533923303834808,0.9646017699115044,0.9486725663716814,0.9610619469026549,0.9516224188790561
0.9463126843657818,0.9787610619469026,0.9657817109144543,0.9545722713864306,0.9651917404129794,0.9492625368731563,0.9622418879056047,0.952212389380531
0.9469026548672567,0.9828908554572271,0.9669616519174041,0.9539823008849557,0.9651917404129794,0.9498525073746312,0.9616519174041298,0.9516224188790561
0.9463126843657818,0.9811209439528024,0.967551622418879,0.9539823008849557,0.9663716814159292,0.9486725663716814,0.9628318584070796,0.9510324483775812
0.9457227138643067,0.9811209439528024,0.9657817109144543,0.9533923303834808,0.9687315634218289,0.9492625368731563,0.9628318584070796,0.9510324483775812
0.9474926253687316,0.9781710914454277,0.9663716814159292,0.9539823008849557,0.9657817109144543,0.9498525073746312,0.9634218289085545,0.9510324483775812
0.9469026548672567,0.9811209439528024,0.968141592920354,0.9539823008849557,0.9640117994100295,0.9474926253687316,0.9622418879056047,0.9510324483775812
0.9469026548672567,0.9811209439528024,0.9669616519174041,0.9533923303834808,0.9669616519174041,0.9480825958702065,0.9616519174041298,0.9510324483775812
0.9469026548672567,0.9799410029498525,0.968141592920354,0.9539823008849557,0.9669616519174041,0.9486725663716814,0.9622418879056047,0.9510324483775812
0.9469026548672567,0.9823008849557522,0.968141592920354,0.9539823008849557,0.968141592920354,0.9480825958702065,0.9610619469026549,0.9516224188790561
0.9474926253687316,0.9805309734513274,0.9687315634218289,0.9533923303834808,0.9663716814159292,0.9486725663716814,0.9610619469026549,0.9516224188790561
0.9480825958702065,0.9817109144542773,0.9663716814159292,0.9533923303834808,0.9651917404129794,0.9498525073746312,0.9622418879056047,0.952212389380531
0.9474926253687316,0.9787610619469026,0.9669616519174041,0.9539823008849557,0.9651917404129794,0.9474926253687316,0.9616519174041298,0.9516224188790561
0.9474926253687316,0.9787610619469026,0.9669616519174041,0.9539823008849557,0.9651917404129794,0.9480825958702065,0.9622418879056047,0.9510324483775812
0.9469026548672567,0.9805309734513274,0.968141592920354,0.9539823008849557,0.9646017699115044,0.9480825958702065,0.9610619469026549,0.9516224188790561
0.9486725663716814,0.9793510324483776,0.9669616519174041,0.9533923303834808,0.9657817109144543,0.9492625368731563,0.9610619469026549,0.952212389380531
0.9474926253687316,0.9805309734513274,0.967551622418879,0.9539823008849557,0.9651917404129794,0.9480825958702065,0.9628318584070796,0.9510324483775812
0.9469026548672567,0.9828908554572271,0.9669616519174041,0.9551622418879055,0.9669616519174041,0.9486725663716814,0.9616519174041298,0.9516224188790561
0.9474926253687316,0.9799410029498525,0.9687315634218289,0.9539823008849557,0.9651917404129794,0.9480825958702065,0.9622418879056047,0.952212389380531
0.9469026548672567,0.9799410029498525,0.9669616519174041,0.9539823008849557,0.9669616519174041,0.9480825958702065,0.9616519174041298,0.952212389380531
0.9486725663716814,0.9805309734513274,0.968141592920354,0.9545722713864306,0.9663716814159292,0.9492625368731563,0.9622418879056047,0.952212389380531
0.9480825958702065,0.9793510324483776,0.9663716814159292,0.9545722713864306,0.9651917404129794,0.9492625368731563,0.9628318584070796,0.9533923303834808
0.9469026548672567,0.9799410029498525,0.968141592920354,0.9539823008849557,0.9651917404129794,0.9480825958702065,0.9616519174041298,0.9516224188790561
0.9474926253687316,0.9799410029498525,0.9669616519174041,0.9545722713864306,0.9669616519174041,0.9480825958702065,0.9610619469026549,0.952212389380531
0.9469026548672567,0.9817109144542773,0.9669616519174041,0.9528023598820059,0.9646017699115044,0.9480825958702065,0.9628318584070796,0.9528023598820059
0.9463126843657818,0.9799410029498525,0.968141592920354,0.9539823008849557,0.9646017699115044,0.9504424778761061,0.959882005899705,0.952212389380531
0.9469026548672567,0.9823008849557522,0.9687315634218289,0.9539823008849557,0.9663716814159292,0.9486725663716814,0.9622418879056047,0.9510324483775812
0.9469026548672567,0.9799410029498525,0.9669616519174041,0.9539823008849557,0.9651917404129794,0.9480825958702065,0.9610619469026549,0.952212389380531
0.9474926253687316,0.9799410029498525,0.968141592920354,0.9539823008849557,0.9657817109144543,0.9474926253687316,0.9628318584070796,0.952212389380531
0.9463126843657818,0.9823008849557522,0.9663716814159292,0.9539823008849557,0.9663716814159292,0.9486725663716814,0.9634218289085545,0.9510324483775812
0.9474926253687316,0.9823008849557522,0.968141592920354,0.9545722713864306,0.9657817109144543,0.9498525073746312,0.9622418879056047,0.9516224188790561
0.9474926253687316,0.9793510324483776,0.9657817109144543,0.9539823008849557,0.9646017699115044,0.9486725663716814,0.9622418879056047,0.9516224188790561
0.9480825958702065,0.9811209439528024,0.9663716814159292,0.9539823008849557,0.9657817109144543,0.9480825958702065,0.9634218289085545,0.9516224188790561
0.9474926253687316,0.9823008849557522,0.9663716814159292,0.9539823008849557,0.9646017699115044,0.9486725663716814,0.9622418879056047,0.952212389380531
0.9474926253687316,0.9817109144542773,0.9687315634218289,0.9551622418879055,0.9663716814159292,0.9486725663716814,0.9622418879056047,0.9516224188790561
0.9457227138643067,0.9793510324483776,0.9669616519174041,0.9551622418879055,0.9640117994100295,0.9480825958702065,0.9628318584070796,0.9516224188790561
0.9474926253687316,0.9799410029498525,0.968141592920354,0.9539823008849557,0.9651917404129794,0.9480825958702065,0.9616519174041298,0.9528023598820059
0.9474926253687316,0.9793510324483776,0.9651917404129794,0.9533923303834808,0.9640117994100295,0.9480825958702065,0.9616519174041298,0.9516224188790561
0.9480825958702065,0.9823008849557522,0.9657817109144543,0.9557522123893806,0.9663716814159292,0.9486725663716814,0.96047197640118,0.9510324483775812
0.9480825958702065,0.9799410029498525,0.9693215339233038,0.9533923303834808,0.9646017699115044,0.9480825958702065,0.9610619469026549,0.9510324483775812
0.9474926253687316,0.9799410029498525,0.9669616519174041,0.9539823008849557,0.9646017699115044,0.9469026548672567,0.9610619469026549,0.952212389380531
0.9463126843657818,0.9817109144542773,0.968141592920354,0.9533923303834808,0.968141592920354,0.9486725663716814,0.9616519174041298,0.9504424778761061
0.9480825958702065,0.9817109144542773,0.9663716814159292,0.9545722713864306,0.9657817109144543,0.9486725663716814,0.9610619469026549,0.952212389380531
0.9480825958702065,0.9805309734513274,0.9657817109144543,0.9539823008849557,0.9669616519174041,0.9480825958702065,0.9622418879056047,0.9516224188790561
0.9469026548672567,0.9799410029498525,0.968141592920354,0.9545722713864306,0.9669616519174041,0.9480825958702065,0.9628318584070796,0.9510324483775812
0.9469026548672567,0.9781710914454277,0.9663716814159292,0.9539823008849557,0.9669616519174041,0.9492625368731563,0.9610619469026549,0.952212389380531
0.9474926253687316,0.9799410029498525,0.9693215339233038,0.9533923303834808,0.9663716814159292,0.9492625368731563,0.9622418879056047,0.9516224188790561
0.9469026548672567,0.9793510324483776,0.9669616519174041,0.9533923303834808,0.9651917404129794,0.9474926253687316,0.9616519174041298,0.9516224188790561
0.9469026548672567,0.9811209439528024,0.9669616519174041,0.9545722713864306,0.968141592920354,0.9486725663716814,0.9634218289085545,0.952212389380531
0.9469026548672567,0.9793510324483776,0.9669616519174041,0.9545722713864306,0.9663716814159292,0.9480825958702065,0.9628318584070796,0.9504424778761061
0.9480825958702065,0.9828908554572271,0.968141592920354,0.9551622418879055,0.9657817109144543,0.9480825958702065,0.9616519174041298,0.9516224188790561
0.9463126843657818,0.9811209439528024,0.967551622418879,0.9539823008849557,0.967551622418879,0.9474926253687316,0.9622418879056047,0.952212389380531
0.9469026548672567,0.9793510324483776,0.967551622418879,0.9545722713864306,0.9663716814159292,0.9474926253687316,0.9628318584070796,0.9504424778761061
0.9486725663716814,0.9781710914454277,0.9687315634218289,0.9539823008849557,0.9669616519174041,0.9480825958702065,0.9622418879056047,0.9516224188790561
0.9486725663716814,0.9805309734513274,0.9663716814159292,0.9539823008849557,0.9663716814159292,0.9486725663716814,0.9628318584070796,0.9528023598820059
0.9469026548672567,0.9823008849557522,0.9669616519174041,0.9545722713864306,0.9651917404129794,0.9486725663716814,0.9622418879056047,0.9510324483775812
0.9474926253687316,0.9817109144542773,0.968141592920354,0.9551622418879055,0.9646017699115044,0.9492625368731563,0.9628318584070796,0.9516224188790561
0.9474926253687316,0.9828908554572271,0.9687315634218289,0.9545722713864306,0.9646017699115044,0.9480825958702065,0.9622418879056047,0.9510324483775812
0.9469026548672567,0.9805309734513274,0.9663716814159292,0.9545722713864306,0.9687315634218289,0.9492625368731563,0.9616519174041298,0.9516224188790561
